name,url,url status,api_endpoint,api status
VA Facilities.North Dakota.Inpatient Care Sites,https://capmanagementllc.partner.socrata.com/d/dg9t-358q,,https://capmanagementllc.partner.socrata.com/resource/dg9t-358q.json,
VA Facilities.Kansas.Cemetery,https://capmanagementllc.partner.socrata.com/d/a9t4-c64x,,https://capmanagementllc.partner.socrata.com/resource/a9t4-c64x.json,
NY- VA Facilities.Mobile VCTR,https://capmanagementllc.partner.socrata.com/d/fgau-f3vp,,https://capmanagementllc.partner.socrata.com/resource/fgau-f3vp.json,
Facilities.Arizona.Vet Center,https://capmanagementllc.partner.socrata.com/d/ug86-wm96,,https://capmanagementllc.partner.socrata.com/resource/ug86-wm96.json,
VA Facilities.Colorado.VA_Clinic,https://capmanagementllc.partner.socrata.com/d/2bx3-r98y,,https://capmanagementllc.partner.socrata.com/resource/2bx3-r98y.json,
NCVAS State Summaries - TX Facilities (VA Medical Center),https://capmanagementllc.partner.socrata.com/d/w4n9-mes5,,https://capmanagementllc.partner.socrata.com/resource/w4n9-mes5.json,
VA Facilities.Indiana.Regional_Office,https://capmanagementllc.partner.socrata.com/d/9a8w-dpck,,https://capmanagementllc.partner.socrata.com/resource/9a8w-dpck.json,
Facilities.West Virginia.Vet Center,https://capmanagementllc.partner.socrata.com/d/5trg-356e,,https://capmanagementllc.partner.socrata.com/resource/5trg-356e.json,
VA Facilities.Massachusetts.Regional Office,https://capmanagementllc.partner.socrata.com/d/qesr-i9rb,,https://capmanagementllc.partner.socrata.com/resource/qesr-i9rb.json,
VA Facilities.North Carolina,https://capmanagementllc.partner.socrata.com/d/m2mf-u9e6,,https://capmanagementllc.partner.socrata.com/resource/m2mf-u9e6.json,
VA Facilities.Kansas.Inpatient Care Sites,https://capmanagementllc.partner.socrata.com/d/9sf9-cpdu,,https://capmanagementllc.partner.socrata.com/resource/9sf9-cpdu.json,
VA Facilities (CA).VA_Residential_Care_(Stand Alone),https://capmanagementllc.partner.socrata.com/d/vwja-mf3e,,https://capmanagementllc.partner.socrata.com/resource/vwja-mf3e.json,
VA Facilities.Oregon,https://capmanagementllc.partner.socrata.com/d/jwzs-dwii,,https://capmanagementllc.partner.socrata.com/resource/jwzs-dwii.json,
VA Facilities.Iowa.VA_Clinic,https://capmanagementllc.partner.socrata.com/d/5ncw-ehuz,,https://capmanagementllc.partner.socrata.com/resource/5ncw-ehuz.json,
VA Facilities.Montana.Cemetery,https://capmanagementllc.partner.socrata.com/d/yq87-qind,,https://capmanagementllc.partner.socrata.com/resource/yq87-qind.json,
Documentation: Embed Outlook Calendar,https://capmanagementllc.partner.socrata.com/stories/s/2b33-ixqa,,,
4.13 Trespass Fat. By RR Age 20to29,https://capmanagementllc.partner.socrata.com/d/jiuu-r3gy,,https://capmanagementllc.partner.socrata.com/resource/jiuu-r3gy.json,
4.13 State Injured Age 40 to 59,https://capmanagementllc.partner.socrata.com/d/j6ux-h5gp,,https://capmanagementllc.partner.socrata.com/resource/j6ux-h5gp.json,
4.13 Event Location 30s Age,https://capmanagementllc.partner.socrata.com/d/rrqf-f92i,,https://capmanagementllc.partner.socrata.com/resource/rrqf-f92i.json,
4.13 Event Location Injuries,https://capmanagementllc.partner.socrata.com/d/g943-y8ve,,https://capmanagementllc.partner.socrata.com/resource/g943-y8ve.json,
5.14 Warning Totals,https://capmanagementllc.partner.socrata.com/d/tmfb-y2vd,,https://capmanagementllc.partner.socrata.com/resource/tmfb-y2vd.json,
5.14 Highway User Public MV,https://capmanagementllc.partner.socrata.com/d/r2i8-dcny,,https://capmanagementllc.partner.socrata.com/resource/r2i8-dcny.json,
Test - Objective 1.1.4,https://capmanagementllc.partner.socrata.com/d/hrvn-3gux,,https://capmanagementllc.partner.socrata.com/resource/hrvn-3gux.json,
ASC 2020 with Geometry,https://capmanagementllc.partner.socrata.com/d/2yqv-fd75,,https://capmanagementllc.partner.socrata.com/resource/2yqv-fd75.json,
DOT Sprint 01 Crossing Inventory Data Current,https://capmanagementllc.partner.socrata.com/d/vd35-zjiy,,https://capmanagementllc.partner.socrata.com/resource/vd35-zjiy.json,
Medical_Conditions1,https://capmanagementllc.partner.socrata.com/d/252t-4dqd,,https://capmanagementllc.partner.socrata.com/resource/252t-4dqd.json,
Header examples,https://capmanagementllc.partner.socrata.com/stories/s/2fpd-fvu7,,,
Copy of Sample interactive table231421412343,https://capmanagementllc.partner.socrata.com/stories/s/uhc4-vs92,,,
Resolution of commercial leases that expire this fiscal year,https://capmanagementllc.partner.socrata.com/d/w7ek-79h7,,,
Logs Test,https://capmanagementllc.partner.socrata.com/d/4hfm-xsnr/revisions/267,,,
Logs Test,https://capmanagementllc.partner.socrata.com/d/4hfm-xsnr/revisions/268,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/48,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/39,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/28,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/2,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/13,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/56,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/16,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/34,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/42,,,
mast,https://capmanagementllc.partner.socrata.com/d/339d-797x,,https://capmanagementllc.partner.socrata.com/resource/339d-797x.json,
View based on NCVAS County Vet Pop,https://capmanagementllc.partner.socrata.com/d/s3f4-34cf,,https://capmanagementllc.partner.socrata.com/resource/s3f4-34cf.json,
View based on Alabama VA location - NCVAS State Summaries,https://capmanagementllc.partner.socrata.com/d/d42y-9kmr,,https://capmanagementllc.partner.socrata.com/resource/d42y-9kmr.json,
RSS,https://capmanagementllc.partner.socrata.com/d/m4es-ra87/revisions/0,,,
View based on Form 57 (Team Uno),https://capmanagementllc.partner.socrata.com/d/y8gu-wpdm,,https://capmanagementllc.partner.socrata.com/resource/y8gu-wpdm.json,
DOT6.3.2,https://capmanagementllc.partner.socrata.com/d/vxn4-9ppa,,https://capmanagementllc.partner.socrata.com/resource/vxn4-9ppa.json,
DOT Objective 1.1.1,https://capmanagementllc.partner.socrata.com/d/w6cn-af55,,https://capmanagementllc.partner.socrata.com/resource/w6cn-af55.json,
DOT Objective 1.1.2,https://capmanagementllc.partner.socrata.com/d/euua-ftaw,,https://capmanagementllc.partner.socrata.com/resource/euua-ftaw.json,
DOT Objective 1.1 (MASTER SUM),https://capmanagementllc.partner.socrata.com/d/c3qe-mq7i,,https://capmanagementllc.partner.socrata.com/resource/c3qe-mq7i.json,
Test Dataset 3,https://capmanagementllc.partner.socrata.com/d/e286-2e54,,https://capmanagementllc.partner.socrata.com/resource/e286-2e54.json,
with limiter,https://capmanagementllc.partner.socrata.com/d/a6sd-6es9,,https://capmanagementllc.partner.socrata.com/resource/a6sd-6es9.json,
GDX test 1,https://capmanagementllc.partner.socrata.com/d/9x2b-i8p7,,https://capmanagementllc.partner.socrata.com/resource/9x2b-i8p7.json,
Boundary Data For Join Testing,https://capmanagementllc.partner.socrata.com/d/wke6-kdht,,https://capmanagementllc.partner.socrata.com/resource/wke6-kdht.json,
CA Other Mot Veh 19-22,https://capmanagementllc.partner.socrata.com/d/uqd5-3q2q,,https://capmanagementllc.partner.socrata.com/resource/uqd5-3q2q.json,
View based on Form 57 (Master) team 1,https://capmanagementllc.partner.socrata.com/d/c8ar-djwj,,https://capmanagementllc.partner.socrata.com/resource/c8ar-djwj.json,
example county map,https://capmanagementllc.partner.socrata.com/d/5y2a-vehx,,https://capmanagementllc.partner.socrata.com/resource/5y2a-vehx.json,
Texas Testing Filters,https://capmanagementllc.partner.socrata.com/d/95nd-d7t8,,https://capmanagementllc.partner.socrata.com/resource/95nd-d7t8.json,
4.13 p1,https://capmanagementllc.partner.socrata.com/d/8xmg-9txk,,https://capmanagementllc.partner.socrata.com/resource/8xmg-9txk.json,
4.13 Joined Trespassers Injury by RR and Age,https://capmanagementllc.partner.socrata.com/d/kb3g-d73s,,https://capmanagementllc.partner.socrata.com/resource/kb3g-d73s.json,
NHIT Teams Creations,https://capmanagementllc.partner.socrata.com/d/b3kt-gvku/revisions/0,,,
Copy of 2.08 Datasets Story - JK Copy,https://capmanagementllc.partner.socrata.com/stories/s/q4gb-gyxn/preview,,,
County Multipolygon Data,https://capmanagementllc.partner.socrata.com/d/dgbj-rkjx,,https://capmanagementllc.partner.socrata.com/resource/dgbj-rkjx.json,
Texas Highway Users Data,https://capmanagementllc.partner.socrata.com/d/k2bk-naac/revisions/1,,https://capmanagementllc.partner.socrata.com/resource/k2bk-naac:1.json,
4.13 Fatal Month Day Tuesday,https://capmanagementllc.partner.socrata.com/d/kpdz-fvrn,,https://capmanagementllc.partner.socrata.com/resource/kpdz-fvrn.json,
View based on Alabama Population by County,https://capmanagementllc.partner.socrata.com/d/665b-ef5j,,https://capmanagementllc.partner.socrata.com/resource/665b-ef5j.json,
delete again,https://capmanagementllc.partner.socrata.com/stories/s/gb7v-6dk6,,,
Cemetery,https://capmanagementllc.partner.socrata.com/d/6iav-5g6r,,https://capmanagementllc.partner.socrata.com/resource/6iav-5g6r.json,
Reviewer One Logs,https://capmanagementllc.partner.socrata.com/d/h8if-tswr/revisions/9,,,
CMS Accountable Care Organization Skilled Nursing Facility Affiliates,https://capmanagementllc.partner.socrata.com/d/n8hy-v7vd,,https://capmanagementllc.partner.socrata.com/resource/n8hy-v7vd.json,
DC,https://capmanagementllc.partner.socrata.com/d/wtvb-f8sb,,https://capmanagementllc.partner.socrata.com/resource/wtvb-f8sb.json,
County Vet Pop_Arizona,https://capmanagementllc.partner.socrata.com/d/kbrx-hcf5,,https://capmanagementllc.partner.socrata.com/resource/kbrx-hcf5.json,
County Vet Pop_Idaho,https://capmanagementllc.partner.socrata.com/d/gfah-v2wt,,https://capmanagementllc.partner.socrata.com/resource/gfah-v2wt.json,
County Vet Pop_South Carolina,https://capmanagementllc.partner.socrata.com/d/8pyq-phye,,https://capmanagementllc.partner.socrata.com/resource/8pyq-phye.json,
View based on NCVAS State Summaries - VA Facilities,https://capmanagementllc.partner.socrata.com/d/hsgk-xdq3,,https://capmanagementllc.partner.socrata.com/resource/hsgk-xdq3.json,
CMS Accountable Care Organization Skilled Nursing Facility Affiliates,https://capmanagementllc.partner.socrata.com/d/f2x4-2tv4,,https://capmanagementllc.partner.socrata.com/resource/f2x4-2tv4.json,
6.3.2 Data Set for Testing 8_9_22,https://capmanagementllc.partner.socrata.com/d/csss-6ywk,,https://capmanagementllc.partner.socrata.com/resource/csss-6ywk.json,
County Maps 2020 Census,https://capmanagementllc.partner.socrata.com/d/yc6n-6wk5,,https://capmanagementllc.partner.socrata.com/resource/yc6n-6wk5.json,
testing census,https://capmanagementllc.partner.socrata.com/d/drkj-25ek/revisions/0,,,
View based on DOT-FRA - Detailed Olrik Dataset,https://capmanagementllc.partner.socrata.com/d/takc-a8p2,,https://capmanagementllc.partner.socrata.com/resource/takc-a8p2.json,
ACS Sample,https://capmanagementllc.partner.socrata.com/d/6qvj-uwuv/revisions/0,,,
accordion sample,https://capmanagementllc.partner.socrata.com/stories/s/k5q3-htxx/preview,,,
2023 VA State Summaries Master Extra Column,https://capmanagementllc.partner.socrata.com/d/2wii-ip9p,,https://capmanagementllc.partner.socrata.com/resource/2wii-ip9p.json,
Hawaii mp,https://capmanagementllc.partner.socrata.com/d/w89v-sgzv,,https://capmanagementllc.partner.socrata.com/resource/w89v-sgzv.json,
Personal Income dataset for example,https://capmanagementllc.partner.socrata.com/d/39w7-tzv8/revisions/2,,,
ASC 2020 with Geometry,https://capmanagementllc.partner.socrata.com/d/67wm-3wrd,,https://capmanagementllc.partner.socrata.com/resource/67wm-3wrd.json,
Nevada,https://capmanagementllc.partner.socrata.com/stories/s/ditj-3yst,,,
NCVAS State Summaries - VA Facilities,https://capmanagementllc.partner.socrata.com/d/ih2i-9pwq,,https://capmanagementllc.partner.socrata.com/resource/ih2i-9pwq.json,
2023_VA State Summaries_vetpop_pos,https://capmanagementllc.partner.socrata.com/d/3vc8-y32p,,https://capmanagementllc.partner.socrata.com/resource/3vc8-y32p.json,
vetpop_county_density_2023,https://capmanagementllc.partner.socrata.com/d/28b3-3qrg,,https://capmanagementllc.partner.socrata.com/resource/28b3-3qrg.json,
Cook East NRCS Soil Series,https://capmanagementllc.partner.socrata.com/d/276x-nydw,,https://capmanagementllc.partner.socrata.com/resource/276x-nydw.json,
Based on Harvest Year,https://capmanagementllc.partner.socrata.com/d/8kpk-b6wr,,https://capmanagementllc.partner.socrata.com/resource/8kpk-b6wr.json,
vetpop_county_density_2023_updated,https://capmanagementllc.partner.socrata.com/d/x8kr-vg52,,https://capmanagementllc.partner.socrata.com/resource/x8kr-vg52.json,
Local Law 44 Rent Affordability,https://capmanagementllc.partner.socrata.com/d/jwx5-m44r/revisions/1,,,
Test Dataset 1,https://capmanagementllc.partner.socrata.com/d/bu7f-5f5m/revisions/7,,,
NCVAS SS TEST,https://capmanagementllc.partner.socrata.com/stories/s/psub-ujai/preview,,,
View based on NCVAS State Summaries - VA Facilities,https://capmanagementllc.partner.socrata.com/d/b64v-e9fy,,https://capmanagementllc.partner.socrata.com/resource/b64v-e9fy.json,
Maine,https://capmanagementllc.partner.socrata.com/stories/s/hss7-bcpx,,,
v2 example,https://capmanagementllc.partner.socrata.com/d/r7gs-94fk/revisions/1,,,
Test - Objective 1.1.4,https://capmanagementllc.partner.socrata.com/d/de57-anwy,,,
Test Measure,https://capmanagementllc.partner.socrata.com/d/kikx-8pax/revisions/0,,,
Stories Template,https://capmanagementllc.partner.socrata.com/stories/s/qv7i-hw2v,,,
B2B Contracts,https://capmanagementllc.partner.socrata.com/d/qcym-k9j3/revisions/0,,,
Local Law 44 with Project level Data,https://capmanagementllc.partner.socrata.com/d/e2ha-se2r,,https://capmanagementllc.partner.socrata.com/resource/e2ha-se2r.json,
View based on Alabama VA location - NCVAS State Summaries,https://capmanagementllc.partner.socrata.com/d/52s7-crf8,,https://capmanagementllc.partner.socrata.com/resource/52s7-crf8.json,
testing,https://capmanagementllc.partner.socrata.com/stories/s/7ehm-xzwn/preview,,,
Tableau Extract Example,https://capmanagementllc.partner.socrata.com/stories/s/fshb-t4nc/preview,,,
Form 57 Highway-Rail Grade Crossing Accidents (Team 2),https://capmanagementllc.partner.socrata.com/d/6epq-dwyr,,https://capmanagementllc.partner.socrata.com/resource/6epq-dwyr.json,
FREQUENCY OF CROSSING COLLISIONS (FATAL INCIDENTS) (2022) Test,https://capmanagementllc.partner.socrata.com/d/msj2-hr66,,https://capmanagementllc.partner.socrata.com/resource/msj2-hr66.json,
8.05 Crossing Inventory by State Totals,https://capmanagementllc.partner.socrata.com/d/7dnz-bndy/revisions/3,,https://capmanagementllc.partner.socrata.com/resource/7dnz-bndy:3.json,
Counties Fips Multipolygon Set,https://capmanagementllc.partner.socrata.com/d/dz5v-aud8,,https://capmanagementllc.partner.socrata.com/resource/dz5v-aud8.json,
Logs Test,https://capmanagementllc.partner.socrata.com/d/4hfm-xsnr/revisions/266,,,
Logs Test,https://capmanagementllc.partner.socrata.com/d/4hfm-xsnr/revisions/264,,,
Logs Test,https://capmanagementllc.partner.socrata.com/d/4hfm-xsnr/revisions/260,,,
Logs Test,https://capmanagementllc.partner.socrata.com/d/4hfm-xsnr/revisions/265,,,
Validator Logs,https://capmanagementllc.partner.socrata.com/d/ir2s-fux5/revisions/8,,,
Validator Logs,https://capmanagementllc.partner.socrata.com/d/ir2s-fux5/revisions/9,,,
Validator Logs,https://capmanagementllc.partner.socrata.com/d/ir2s-fux5/revisions/6,,,
View based on DOT-FRA - Detailed Olrik Dataset,https://capmanagementllc.partner.socrata.com/d/4pkg-mbia,,https://capmanagementllc.partner.socrata.com/resource/4pkg-mbia.json,
fred test,https://capmanagementllc.partner.socrata.com/d/256h-2rm2,,https://capmanagementllc.partner.socrata.com/resource/256h-2rm2.json,
Local Law 44 Rent Affordability,https://capmanagementllc.partner.socrata.com/d/jwx5-m44r,,https://capmanagementllc.partner.socrata.com/resource/jwx5-m44r.json,
Local Law 44 Units by Affordability Band with Project and Program Name,https://capmanagementllc.partner.socrata.com/d/3rvu-5k2f,,https://capmanagementllc.partner.socrata.com/resource/3rvu-5k2f.json,
screenshot tool,https://capmanagementllc.partner.socrata.com/stories/s/7xiq-d57e,,,
Arizona,https://capmanagementllc.partner.socrata.com/stories/s/8wj6-j385,,,
5.08 Visual By Most Fatal Incidents,https://capmanagementllc.partner.socrata.com/d/wwbb-y8ht,,https://capmanagementllc.partner.socrata.com/resource/wwbb-y8ht.json,
5.10 total grand total,https://capmanagementllc.partner.socrata.com/d/ahtf-3hj4,,https://capmanagementllc.partner.socrata.com/resource/ahtf-3hj4.json,
CA Other,https://capmanagementllc.partner.socrata.com/d/ka26-amq6,,https://capmanagementllc.partner.socrata.com/resource/ka26-amq6.json,
CA Pedestrian,https://capmanagementllc.partner.socrata.com/d/x4wn-x9w5,,https://capmanagementllc.partner.socrata.com/resource/x4wn-x9w5.json,
Texas Bus,https://capmanagementllc.partner.socrata.com/d/f9af-7z8i,,https://capmanagementllc.partner.socrata.com/resource/f9af-7z8i.json,
View based on FREQUENCY OF CROSSING COLLISIONS (FATAL INCIDENTS) Test,https://capmanagementllc.partner.socrata.com/d/2m9a-sex7/revisions/0,,https://capmanagementllc.partner.socrata.com/resource/2m9a-sex7:0.json,
Total Incident Counts by Year,https://capmanagementllc.partner.socrata.com/d/pafb-8ncs,,,
NCVAS State Summaries - VA Regional Office_GA,https://capmanagementllc.partner.socrata.com/d/87ke-7if8,,https://capmanagementllc.partner.socrata.com/resource/87ke-7if8.json,
